RAWNET,FSSLTDE2,FSGA,FSTANF,FSASSET,FSSSI,FSNONCIT,FSSTDDE2,SHELDED,REALPROP,TANF_IND,HWGT,RAWERND,WRK_POOR,FSERNDED,FSUNEARN,FSNETINC,TPOV,FSERNDE2,FSNELDER,CERTHHSZ,FSWAGES,FSTOTDED,FSTOTDE2,FSUSIZE,FSSLTDED,FSGRINC,FSDIS,FSEARN,LIQRESOR,CAT_ELIG,FSVEHAST,VEHICLEA
1238.0,0.0,0.0,0.0,237.0,0.0,0.0,139.0,0.0,0.0,0.0,1110.6952813310131,344.0,1.0,344.0,0.0,1239.0,103.0,344.0,0.0,4.0,1722.0,483.0,483.0,4.0,0.0,1722.0,0.0,1722.0,237.0,0.0,0.0,3.0
0.0,171.0,0.0,0.0,0.0,26.0,0.0,201.0,129.0,0.0,0.0,810.9016328630771,0.0,0.0,0.0,623.0,96.0,76.0,0.0,1.0,1.0,0.0,527.0,527.0,1.0,171.0,623.0,0.0,0.0,0.0,1.0,0.0,4.0
335.0,154.0,0.0,0.0,0.0,31.0,0.0,201.0,155.0,0.0,0.0,929.1006549843016,0.0,0.0,0.0,623.0,335.0,76.0,0.0,1.0,1.0,0.0,288.0,288.0,1.0,154.0,623.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,365.0,0.0,0.0,662.396015464011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,499.0,0.0,2.0,365.0,0.0,0.0,0.0,136.0,0.0,0.0,3.0
526.0,100.0,0.0,0.0,0.0,603.0,0.0,201.0,100.0,0.0,0.0,921.777202918488,39.0,1.0,39.0,603.0,527.0,73.0,58.0,0.0,2.0,197.0,273.0,273.0,2.0,100.0,800.0,1.0,197.0,0.0,0.0,0.0,2.0
410.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,771.6299324520851,136.0,1.0,136.0,0.0,411.0,49.0,136.0,0.0,3.0,681.0,270.0,270.0,3.0,0.0,681.0,0.0,681.0,0.0,0.0,0.0,1.0
245.0,121.0,0.0,506.0,0.0,0.0,0.0,208.0,121.0,0.0,1.0,621.4826619623597,0.0,0.0,0.0,506.0,246.0,30.0,0.0,0.0,4.0,0.0,260.0,260.0,4.0,121.0,506.0,0.0,0.0,0.0,1.0,0.0,1.0
690.0,0.0,0.0,0.0,10.0,0.0,0.0,139.0,0.0,0.0,0.0,839.8225222925886,207.0,1.0,207.0,0.0,691.0,62.0,207.0,0.0,4.0,1037.0,346.0,346.0,4.0,0.0,1037.0,0.0,1037.0,10.0,0.0,0.0,1.0
37.0,121.0,0.0,0.0,6.0,0.0,0.0,201.0,121.0,0.0,0.0,587.7647868988354,73.0,1.0,73.0,0.0,37.0,26.0,110.0,0.0,3.0,365.0,328.0,328.0,3.0,121.0,365.0,0.0,365.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,217.0,0.0,379.0,0.0,0.0,0.0,0.0,400.0,0.0,1.0,451.63555445442125,0.0,0.0,0.0,379.0,0.0,19.0,0.0,0.0,5.0,0.0,579.0,379.0,5.0,417.0,379.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,662.3960154640112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,493.0,0.0,2.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
362.0,339.0,0.0,293.0,61.0,542.0,0.0,201.0,339.0,0.0,1.0,748.6467892478548,0.0,0.0,0.0,835.0,362.0,60.0,0.0,0.0,3.0,0.0,473.0,473.0,3.0,339.0,835.0,1.0,0.0,61.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,150.0,0.0,0.0,662.396015464011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,284.0,0.0,2.0,150.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
326.0,142.0,0.0,0.0,674.0,603.0,0.0,201.0,142.0,0.0,0.0,924.1756957276726,0.0,0.0,0.0,603.0,327.0,74.0,0.0,1.0,1.0,0.0,276.0,276.0,1.0,142.0,603.0,0.0,0.0,674.0,1.0,0.0,1.0
788.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,1001.3333907390288,54.0,1.0,54.0,754.0,788.0,126.0,54.0,0.0,1.0,272.0,238.0,238.0,1.0,0.0,1026.0,1.0,272.0,0.0,0.0,0.0,1.0
1121.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,912.1832316656636,317.0,1.0,317.0,36.0,1121.0,73.0,317.0,0.0,6.0,1588.0,503.0,503.0,6.0,0.0,1624.0,0.0,1588.0,0.0,0.0,0.0,3.0
322.0,226.0,0.0,0.0,44.0,0.0,0.0,201.0,226.0,0.0,0.0,922.5340426513308,0.0,0.0,0.0,682.0,322.0,83.0,0.0,0.0,1.0,0.0,360.0,360.0,1.0,226.0,682.0,1.0,0.0,44.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
843.0,322.0,0.0,0.0,23.0,0.0,0.0,243.0,322.0,0.0,0.0,866.9737850147952,331.0,1.0,331.0,0.0,844.0,85.0,497.0,0.0,5.0,1659.0,815.0,815.0,5.0,322.0,1659.0,0.0,1659.0,23.0,0.0,0.0,2.672
58.0,80.0,0.0,273.0,0.0,0.0,0.0,201.0,80.0,0.0,1.0,599.256358511568,0.0,0.0,0.0,273.0,59.0,20.0,0.0,0.0,3.0,0.0,214.0,214.0,3.0,80.0,273.0,0.0,0.0,0.0,1.0,0.0,3.0
1035.0,0.0,0.0,0.0,137.0,0.0,0.0,139.0,0.0,0.0,0.0,1010.55444314188,366.0,1.0,366.0,0.0,1035.0,110.0,366.0,0.0,4.0,1831.0,796.0,796.0,4.0,0.0,1831.0,0.0,1831.0,137.0,0.0,0.0,6.0
203.0,267.0,0.0,0.0,0.0,600.0,0.0,201.0,265.0,0.0,0.0,861.7928784942134,0.0,0.0,0.0,600.0,199.0,73.0,0.0,0.0,1.0,0.0,401.0,401.0,1.0,267.0,600.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.7066029836305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,551.0,0.0,3.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
175.0,417.0,0.0,0.0,0.0,0.0,0.0,134.0,417.0,0.0,0.0,850.3013069048117,181.0,1.0,181.0,0.0,175.0,111.0,181.0,0.0,1.0,907.0,732.0,732.0,1.0,417.0,907.0,0.0,907.0,0.0,0.0,0.0,1.0
0.0,166.0,300.0,0.0,0.0,0.0,0.0,150.0,217.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,300.0,0.0,37.0,0.0,1.0,1.0,0.0,351.0,300.0,1.0,217.0,300.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,230.0,0.0,364.0,0.0,0.0,0.0,0.0,1123.0,2.534854245880862,1.0,569.7066029836307,0.0,0.0,0.0,364.0,0.0,26.0,0.0,0.0,3.0,0.0,551.0,364.0,3.0,417.0,364.0,0.0,0.0,167.8657105606258,1.0,0.0,4.0
562.0,185.0,0.0,0.0,6.0,0.0,0.0,201.0,186.0,0.0,0.0,1001.3333907390288,0.0,0.0,0.0,881.0,562.0,108.0,0.0,1.0,1.0,0.0,319.0,319.0,1.0,185.0,881.0,0.0,0.0,6.0,0.0,0.0,3.0
518.0,109.0,0.0,0.0,0.0,0.0,0.0,208.0,109.0,0.0,0.0,754.4565618648683,0.0,0.0,0.0,766.0,518.0,46.0,0.0,0.0,4.0,0.0,248.0,248.0,4.0,109.0,766.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,763.2936933977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,384.0,0.0,1.0,250.0,0.0,0.0,0.0,167.8657105606258,0.0,0.0,3.0
0.0,288.0,0.0,0.0,233.0,0.0,0.0,5.0,417.0,0.0,0.0,662.396015464011,0.0,0.0,0.0,422.0,0.0,38.0,0.0,0.0,2.0,0.0,551.0,422.0,2.0,417.0,422.0,0.0,0.0,233.0,0.0,0.0,1.0
200.0,296.0,0.0,0.0,0.0,0.0,0.0,201.0,297.0,0.0,0.0,760.8952005861618,66.0,1.0,65.0,367.0,201.0,63.0,97.0,0.0,2.0,0.0,495.0,495.0,2.0,296.0,696.0,0.0,329.0,0.0,0.0,0.0,3.0
319.0,167.0,0.0,0.0,0.0,0.0,0.0,243.0,167.0,0.0,0.0,609.234250648307,162.0,1.0,162.0,0.0,319.0,42.0,243.0,0.0,5.0,810.0,491.0,491.0,5.0,167.0,810.0,0.0,810.0,0.0,0.0,0.0,1.0
205.0,576.0,292.0,0.0,0.0,6.0,0.0,201.0,576.0,0.0,0.0,764.1785067397517,0.0,0.0,0.0,916.0,206.0,83.0,0.0,0.0,2.0,0.0,710.0,710.0,2.0,576.0,916.0,1.0,0.0,0.0,0.0,0.0,2.0
221.0,219.0,0.0,0.0,0.0,603.0,0.0,201.0,219.0,0.0,0.0,982.724070444071,0.0,0.0,0.0,603.0,221.0,74.0,0.0,0.0,1.0,0.0,382.0,382.0,1.0,219.0,603.0,1.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,0.0,0.0,833.2694954571941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,384.0,0.0,3.0,250.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
483.0,42.0,0.0,0.0,2413.0,0.0,0.0,176.0,42.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,659.0,483.0,81.0,0.0,1.0,1.0,0.0,176.0,176.0,1.0,42.0,659.0,0.0,0.0,2413.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,610.181966048973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,579.0,0.0,5.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.114919368085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
99.0,245.0,0.0,506.0,0.0,0.0,2.0,243.0,245.0,0.0,1.0,590.4588527822158,0.0,0.0,0.0,506.0,99.0,26.0,0.0,0.0,5.0,0.0,407.0,407.0,5.0,245.0,506.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,833.2694954571941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,551.0,0.0,3.0,417.0,0.0,0.0,0.0,167.8657105606258,1.0,0.0,4.0
0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,445.0,0.0,0.0,833.2694954571941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,551.0,0.0,3.0,417.0,0.0,0.0,0.0,139.0,0.0,0.0,1.0
899.0,167.0,0.0,0.0,0.0,0.0,0.0,201.0,67.0,0.0,0.0,655.7614782277793,0.0,0.0,0.0,1200.0,899.0,87.0,0.0,0.0,3.0,0.0,301.0,301.0,3.0,167.0,1200.0,0.0,0.0,0.0,0.0,0.0,2.672
1341.0,0.0,0.0,0.0,986.0,0.0,0.0,139.0,0.0,0.0,0.0,461.0519187638686,367.0,1.0,367.0,11.0,1342.0,111.0,367.0,0.0,4.0,1837.0,506.0,506.0,4.0,0.0,1848.0,0.0,1837.0,986.0,0.0,0.0,6.0
959.0,250.0,0.0,0.0,1513.0,0.0,0.0,243.0,250.0,0.0,0.0,420.8400784811729,371.0,1.0,371.0,453.0,960.0,118.0,557.0,0.0,5.0,1855.0,1348.0,1348.0,5.0,250.0,2308.0,0.0,1855.0,1513.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,725.9990726114531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,492.0,0.0,4.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1236.0,0.0,0.0,0.0,8.0,0.0,0.0,139.0,0.0,0.0,0.0,482.0899050217449,344.0,1.0,343.0,0.0,1236.0,103.0,343.0,0.0,4.0,1718.0,482.0,482.0,4.0,0.0,1718.0,0.0,1718.0,8.0,0.0,0.0,3.0
467.0,0.0,0.0,0.0,55.0,475.0,0.0,134.0,0.0,0.0,0.0,741.2283005005851,0.0,0.0,0.0,601.0,467.0,43.0,0.0,0.0,3.0,0.0,134.0,134.0,3.0,0.0,601.0,1.0,0.0,55.0,0.0,0.0,1.0
348.0,140.0,0.0,0.0,0.0,70.0,0.0,201.0,140.0,0.0,0.0,957.0840238810912,0.0,0.0,0.0,623.0,349.0,76.0,0.0,1.0,1.0,0.0,274.0,274.0,1.0,140.0,623.0,0.0,0.0,167.8657105606258,1.0,0.0,1.0
589.0,0.0,0.0,0.0,772.0,0.0,0.0,134.0,0.0,0.0,0.0,930.7865393584484,9.0,1.0,9.0,685.0,589.0,90.0,9.0,0.0,1.0,0.0,143.0,143.0,1.0,0.0,732.0,1.0,47.0,772.0,0.0,0.0,3.0
257.0,417.0,0.0,0.0,661.0,0.0,0.0,155.0,417.0,0.0,0.0,880.7131435105056,202.0,1.0,202.0,0.0,257.0,92.0,257.0,0.0,2.0,1010.0,753.0,753.0,2.0,417.0,1010.0,0.0,1010.0,661.0,0.0,0.0,5.0
1437.0,0.0,0.0,0.0,677.0,0.0,1.0,139.0,0.0,0.0,0.0,442.6436780593865,394.0,1.0,393.0,0.0,1437.0,118.0,393.0,0.0,4.0,1969.0,532.0,532.0,4.0,0.0,1969.0,0.0,1969.0,677.0,0.0,0.0,3.0
569.0,0.0,0.0,0.0,686.0,0.0,0.0,134.0,0.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,703.0,569.0,86.0,0.0,1.0,1.0,0.0,134.0,134.0,1.0,0.0,703.0,0.0,0.0,686.0,0.0,0.0,3.0
616.0,0.0,0.0,0.0,2400.0,0.0,0.0,134.0,0.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,750.0,616.0,92.0,0.0,1.0,1.0,0.0,134.0,134.0,1.0,0.0,750.0,0.0,0.0,2400.0,0.0,0.0,3.0
0.0,296.0,0.0,435.0,0.0,0.0,0.0,48.0,417.0,0.0,1.0,725.9990726114532,0.0,0.0,0.0,435.0,0.0,26.0,0.0,0.0,4.0,0.0,556.0,435.0,4.0,417.0,435.0,0.0,0.0,0.0,1.0,0.0,4.0
1008.0,91.0,0.0,0.0,1534.0,0.0,0.0,208.0,91.0,0.0,0.0,527.4530662253509,0.0,0.0,0.0,1238.0,1008.0,74.0,0.0,0.0,4.0,0.0,230.0,230.0,4.0,91.0,1238.0,0.0,0.0,1534.0,0.0,0.0,5.0
799.0,170.0,0.0,0.0,5.0,0.0,0.0,201.0,170.0,0.0,0.0,675.4845896132516,275.0,1.0,275.0,0.0,800.0,100.0,413.0,0.0,3.0,1379.0,579.0,579.0,3.0,170.0,1379.0,0.0,1379.0,5.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,725.9990726114531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,556.0,0.0,4.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.9990726114531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,139.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.672
421.0,229.0,0.0,0.0,0.0,0.0,0.0,201.0,229.0,0.0,0.0,942.6204077297514,0.0,0.0,0.0,860.0,422.0,105.0,0.0,0.0,1.0,0.0,438.0,438.0,1.0,229.0,860.0,1.0,0.0,0.0,0.0,0.0,3.0
1220.0,40.0,0.0,0.0,86.0,0.0,0.0,179.0,40.0,0.0,0.0,485.3770896783638,295.0,1.0,295.0,338.0,1221.0,109.0,335.0,0.0,4.0,1477.0,594.0,594.0,4.0,40.0,1815.0,0.0,1477.0,86.0,0.0,0.0,3.0
1462.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,222.84333393778712,389.0,1.0,389.0,90.0,1463.0,91.0,389.0,0.0,6.0,1648.0,575.0,575.0,6.0,0.0,2038.0,0.0,1948.0,0.0,0.0,0.0,3.0
951.0,21.0,0.0,0.0,135.0,0.0,0.0,160.0,20.0,0.0,0.0,538.6294952649821,33.0,1.0,33.0,979.0,951.0,69.0,50.0,0.0,4.0,165.0,193.0,193.0,4.0,21.0,1144.0,0.0,165.0,135.0,0.0,0.0,3.0
943.0,0.0,0.0,0.0,236.0,0.0,0.0,134.0,0.0,0.0,0.0,751.1980341163378,169.0,1.0,169.0,520.0,944.0,124.0,169.0,0.0,2.0,848.0,424.0,424.0,2.0,0.0,1368.0,0.0,848.0,236.0,0.0,0.0,3.0
0.0,0.0,0.0,364.0,0.0,0.0,0.0,134.0,0.0,0.0,1.0,752.4047330006214,45.0,1.0,44.0,364.0,409.0,42.0,44.0,0.0,3.0,223.0,178.0,178.0,3.0,0.0,587.0,0.0,223.0,0.0,1.0,0.0,4.0
486.0,417.0,0.0,0.0,119.0,0.0,1.0,134.0,417.0,0.0,0.0,737.2836773628131,259.0,1.0,259.0,0.0,487.0,94.0,278.0,0.0,3.0,1297.0,810.0,810.0,3.0,417.0,1297.0,0.0,1297.0,119.0,0.0,0.0,3.0
826.0,417.0,0.0,0.0,116.0,0.0,0.0,134.0,277.0,0.0,0.0,697.837452660055,309.0,1.0,309.0,0.0,688.0,112.0,309.0,0.0,3.0,1548.0,860.0,860.0,3.0,417.0,1548.0,0.0,1548.0,116.0,0.0,0.0,3.0
0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,4717.0,0.0,0.0,833.2694954571942,0.0,0.0,0.0,364.0,0.0,26.0,0.0,0.0,3.0,0.0,551.0,364.0,3.0,417.0,364.0,0.0,0.0,0.0,1.0,0.0,1.0
372.0,229.0,0.0,0.0,0.0,0.0,0.0,201.0,229.0,0.0,0.0,952.481963776438,183.0,1.0,183.0,0.0,373.0,112.0,275.0,0.0,1.0,919.0,546.0,546.0,1.0,229.0,919.0,0.0,919.0,0.0,0.0,0.0,1.0
498.0,50.0,0.0,297.0,0.0,0.0,0.0,189.0,50.0,0.0,1.0,627.3835070220327,97.0,1.0,97.0,297.0,500.0,47.0,146.0,0.0,4.0,489.0,286.0,286.0,4.0,50.0,786.0,0.0,489.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,2.672
534.0,53.0,0.0,0.0,503.0,0.0,0.0,187.0,53.0,0.0,0.0,728.0795585952811,49.0,1.0,49.0,524.0,534.0,56.0,73.0,0.0,3.0,246.0,236.0,236.0,3.0,53.0,770.0,0.0,246.0,503.0,0.0,0.0,3.0
2125.0,0.0,0.0,364.0,0.0,1631.0,0.0,186.0,0.0,0.0,1.0,76.66617647058824,3.0,1.0,3.0,2294.0,2122.0,92.0,3.0,0.0,7.0,17.0,189.0,189.0,7.0,0.0,2311.0,1.0,17.0,0.0,1.0,0.0,4.0
311.0,157.0,0.0,0.0,0.0,603.0,0.0,201.0,157.0,0.0,0.0,964.315831805738,0.0,0.0,0.0,603.0,312.0,74.0,0.0,1.0,1.0,0.0,291.0,291.0,1.0,157.0,603.0,0.0,0.0,0.0,1.0,0.0,2.672
198.0,0.0,0.0,332.0,0.0,0.0,0.0,134.0,0.0,0.0,1.0,794.4807073782382,0.0,0.0,0.0,332.0,198.0,24.0,0.0,0.0,3.0,0.0,134.0,134.0,3.0,0.0,332.0,0.0,0.0,0.0,1.0,0.0,2.672
486.0,174.0,795.0,0.0,0.0,0.0,1.0,201.0,174.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,795.0,487.0,97.0,0.0,1.0,1.0,0.0,308.0,308.0,1.0,174.0,795.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,417.0,0.0,0.0,511.458222849276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,603.0,0.0,6.0,417.0,0.0,0.0,0.0,5.0,0.0,0.0,2.672
230.0,0.0,0.0,364.0,0.0,0.0,0.0,134.0,0.0,0.0,1.0,787.9063360493275,0.0,0.0,0.0,364.0,230.0,26.0,0.0,0.0,3.0,0.0,134.0,134.0,3.0,0.0,364.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,610.1819660489733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,579.0,0.0,5.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
507.0,0.0,0.0,0.0,0.0,79.0,0.0,134.0,0.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,641.0,507.0,78.0,0.0,1.0,1.0,0.0,134.0,134.0,1.0,0.0,641.0,0.0,0.0,0.0,1.0,0.0,4.0
729.0,343.0,0.0,0.0,702.0,0.0,0.0,201.0,344.0,0.0,0.0,689.2907690163173,321.0,1.0,320.0,0.0,730.0,116.0,480.0,0.0,3.0,1603.0,873.0,873.0,3.0,343.0,1603.0,0.0,1603.0,702.0,0.0,0.0,7.0
154.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,995.8728117474616,72.0,1.0,72.0,0.0,154.0,44.0,72.0,0.0,1.0,0.0,206.0,206.0,1.0,0.0,360.0,0.0,360.0,0.0,0.0,0.0,1.0
0.0,194.0,0.0,328.0,0.0,0.0,0.0,0.0,417.0,0.0,1.0,833.2694954571944,0.0,0.0,0.0,328.0,0.0,24.0,0.0,0.0,3.0,0.0,551.0,328.0,3.0,417.0,328.0,0.0,0.0,0.0,1.0,0.0,4.0
164.0,0.0,0.0,326.0,0.0,0.0,0.0,162.0,0.0,0.0,1.0,577.9675459852986,0.0,0.0,0.0,326.0,164.0,17.0,0.0,0.0,5.0,0.0,162.0,162.0,5.0,0.0,326.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
500.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,930.7865393584484,0.0,0.0,0.0,684.0,500.0,84.0,0.0,0.0,1.0,0.0,184.0,184.0,1.0,0.0,684.0,1.0,0.0,0.0,0.0,0.0,3.0
837.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,766.3190877304244,242.0,1.0,242.0,0.0,837.0,110.0,242.0,0.0,2.0,1213.0,376.0,376.0,2.0,0.0,1213.0,0.0,1213.0,0.0,0.0,0.0,3.0
798.0,387.0,0.0,0.0,0.0,0.0,0.0,209.0,290.0,0.0,0.0,625.4111934838908,258.0,1.0,258.0,0.0,509.0,78.0,387.0,0.0,4.0,1293.0,784.0,784.0,4.0,387.0,1293.0,0.0,1293.0,0.0,0.0,0.0,1.0
0.0,241.0,0.0,0.0,0.0,0.0,0.0,188.0,254.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,375.0,0.0,46.0,0.0,0.0,1.0,0.0,388.0,375.0,1.0,254.0,375.0,0.0,0.0,0.0,0.0,0.0,1.0
459.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,935.388599498536,0.0,0.0,0.0,593.0,459.0,73.0,0.0,0.0,1.0,0.0,134.0,134.0,1.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,1.0
644.0,147.0,0.0,0.0,0.0,0.0,0.0,201.0,147.0,0.0,0.0,705.7266963510759,228.0,1.0,231.0,0.0,646.0,84.0,346.0,0.0,3.0,1158.0,512.0,512.0,3.0,147.0,1158.0,0.0,1158.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,1026.1149193680856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,0.0,1.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467.0,417.0,0.0,0.0,1480.0,0.0,0.0,178.0,417.0,0.0,0.0,633.957878163462,0.0,0.0,0.0,1023.0,467.0,61.0,0.0,0.0,4.0,0.0,556.0,556.0,4.0,417.0,1023.0,0.0,0.0,1480.0,0.0,0.0,3.0
559.0,453.0,0.0,293.0,1.0,603.0,0.0,208.0,454.0,0.0,1.0,615.5496395494013,64.0,1.0,64.0,896.0,560.0,73.0,96.0,0.0,4.0,280.0,656.0,656.0,4.0,453.0,1216.0,1.0,320.0,1.0,0.0,0.0,5.0
1209.0,0.0,0.0,0.0,19.0,0.0,0.0,134.0,0.0,0.0,0.0,594.6198262681756,224.0,1.0,223.0,448.0,1209.0,113.0,223.0,0.0,3.0,1118.0,357.0,357.0,3.0,0.0,1566.0,0.0,1118.0,19.0,0.0,0.0,6.0
354.0,115.0,0.0,0.0,0.0,603.0,0.0,201.0,116.0,0.0,0.0,956.42658517355,0.0,0.0,0.0,603.0,354.0,74.0,0.0,0.0,1.0,0.0,249.0,249.0,1.0,115.0,603.0,1.0,0.0,0.0,1.0,0.0,4.0
